#  W. Yin, Y. Fujita, Y. Ezoe, Y. Ishisaki, 2025
# https://arxiv.org/abs/2503.04726
# mass [eV]	photon coupling [GeV^-1]
13898.	1.0255022906995249e-17
13898.666666666668	1.0234484751129877e-17
13899.333333333332	1.0217393805106572e-17
13900.	1.0197019809111839e-17
13900.666666666666	1.0178518666940515e-17
13901.333333333334	1.0162497656671457e-17
13902.	1.0149945370291739e-17
13902.666666666666	1.0141485330527273e-17
13903.333333333334	1.013710205799012e-17
13904.	1.0136652560114508e-17
13904.666666666668	1.0140552685926213e-17
13905.333333333334	1.0149131217611132e-17
13906.	1.0162247824086053e-17
13906.666666666666	1.017954734544311e-17
13907.333333333334	1.020125798441514e-17
13908.	1.022771745663511e-17
13908.666666666666	1.0258760918044603e-17
13909.333333333332	1.0293744609453069e-17
13910.	1.0332395135392924e-17
13910.666666666666	1.0374503945795758e-17
13911.333333333334	1.0419245572932557e-17
13912.	1.0465066706338153e-17
13912.666666666666	1.0532184453164477e-17
13913.333333333334	1.057741261303689e-17
13914.	1.0619625263203814e-17
13914.666666666668	1.0656849660374901e-17
13915.333333333332	1.068757795569543e-17
13916.	1.0711098986348194e-17
13916.666666666666	1.0727032279666962e-17
13917.333333333334	1.0735057835301477e-17
13918.	1.0735425022201969e-17
13918.666666666666	1.0729246835421627e-17
13919.333333333332	1.0717955495398108e-17
13920.	1.0702755749437854e-17
13920.666666666668	1.0526650899350139e-17
13921.333333333334	1.0507945312240245e-17
13922.	1.0489195375662603e-17
13922.666666666666	1.0471280037826746e-17
13923.333333333334	1.0454645508476612e-17
13924.	1.0439837483777368e-17
13924.666666666668	1.0427550052532068e-17
13925.333333333332	1.0418147684861152e-17
13926.	1.0411626211312486e-17
13926.666666666666	1.0408082015682384e-17
13927.333333333334	1.040793787788563e-17
13928.	1.0411443767531529e-17
13928.666666666666	1.0418459346068494e-17
13929.333333333334	1.0428727691602532e-17
13930.	1.0442260231753784e-17
13930.666666666668	1.0458844561347396e-17
13931.333333333332	1.0489147345341377e-17
13932.	1.0510004409855991e-17
13932.666666666666	1.0531211375801492e-17
13933.333333333334	1.0551813274601533e-17
13934.	1.0570542702010372e-17
13934.666666666666	1.0585933767335035e-17
13935.333333333332	1.0597152880973802e-17
13936.	1.0603805245658915e-17
13936.666666666668	1.0605666438069069e-17
13937.333333333334	1.0602619772494712e-17
13938.	1.0595229008469271e-17
13938.666666666666	1.0584657775524342e-17
13939.333333333334	1.057211139147235e-17
13940.	1.0438628433821758e-17
13940.666666666668	1.0425547772920663e-17
13941.333333333332	1.0413901902655145e-17
13942.	1.0404788706118448e-17
13942.666666666666	1.0398856043548497e-17
13943.333333333334	1.0396348239807782e-17
13944.	1.0397918674523216e-17
13944.666666666666	1.0404010204708142e-17
13945.333333333334	1.0414776374179697e-17
13946.	1.0429824888113634e-17
13946.666666666668	1.0449362769654523e-17
13947.333333333332	1.0473538093176434e-17
13948.	1.0502325073541102e-17
13948.666666666666	1.0535011475084811e-17
13949.333333333334	1.0571322971882367e-17
13950.	1.061089226269073e-17
13950.666666666666	1.0653187205388739e-17
13951.333333333332	1.069678749838675e-17
13952.	1.0740282179924319e-17
13952.666666666668	1.0782379892534546e-17
13953.333333333334	1.0821595278358128e-17
13954.	1.0855934572755028e-17
13954.666666666666	1.0883305172098051e-17
13955.333333333334	1.0902425354288235e-17
13956.	1.0912417614148377e-17
13956.666666666668	1.091263218940372e-17
13957.333333333332	1.0902463696670038e-17
13958.	1.088250980431627e-17
13958.666666666666	1.0853907230413082e-17
13959.333333333334	1.0584451447840955e-17
13960.	1.0541371725621894e-17
13960.666666666666	1.0493197128901928e-17
13961.333333333334	1.0441422096146423e-17
13962.	1.0387407487508938e-17
13962.666666666668	1.0331609589545927e-17
13963.333333333332	1.0274609001205205e-17
13964.	1.0217023370512486e-17
13964.666666666666	1.0159447934673041e-17
13965.333333333334	1.0101857877757677e-17
13966.	1.0044093085278111e-17
13966.666666666666	9.986212517989529e-18
13967.333333333332	9.928379330502964e-18
13968.	9.870443389816601e-18
13968.666666666668	9.811719404172537e-18
13969.333333333334	9.75172440550364e-18
13970.	9.690030738438717e-18
13970.666666666666	9.626085132576524e-18
13971.333333333334	9.533019452623538e-18
13972.	9.457944749761877e-18
13972.666666666668	9.377358376305764e-18
13973.333333333332	9.290751960280928e-18
13974.	9.197168473981226e-18
13974.666666666666	9.096104469902017e-18
13975.333333333334	8.987684848709829e-18
13976.	8.872667421265447e-18
13976.666666666666	8.751556700961389e-18
13977.333333333334	8.625030374124497e-18
13978.	8.494144567974225e-18
13978.666666666668	8.360240258488307e-18
13979.333333333332	7.827205056763536e-18
13980.	7.683655413514792e-18
13980.666666666666	7.538226759000475e-18
13981.333333333334	7.391299652097331e-18
13982.	7.242774366646667e-18
13982.666666666666	7.091883005723471e-18
13983.333333333332	6.940323052053191e-18
13984.	6.7908514557514125e-18
13984.666666666668	6.643445002013561e-18
13985.333333333334	6.497648376535693e-18
13986.	6.353239533305178e-18
13986.666666666666	6.210408950701749e-18
13987.333333333334	6.069407125917575e-18
13988.	5.930237766350225e-18
13988.666666666668	5.793119286257213e-18
13989.333333333332	5.658663921268452e-18
13990.	5.5276108885642665e-18
13990.666666666666	5.4004710284219144e-18
13991.333333333334	5.2777781493287644e-18
13992.	5.1602160444620715e-18
13992.666666666666	5.048475346093744e-18
13993.333333333334	4.942945429390399e-18
13994.	4.843831248581188e-18
13994.666666666668	4.751304427275009e-18
13995.333333333332	4.665498109953e-18
13996.	4.586286965275426e-18
13996.666666666666	4.513375143662684e-18
13997.333333333334	4.446439679699015e-18
13998.	4.385189321188299e-18
13998.666666666666	4.3292115023543475e-18
13999.333333333332	4.278011366265878e-18
14000.	4.231128493036079e-18
14000.666666666668	4.188200312176793e-18
14001.333333333334	4.072189718655144e-18
14002.	4.043442464586923e-18
14002.666666666666	4.008219650184381e-18
14003.333333333334	3.975655449087099e-18
14004.	3.945534263187886e-18
14004.666666666668	3.917638660316915e-18
14005.333333333332	3.8918144479810854e-18
14006.	3.867979599216521e-18
14006.666666666666	3.8461057295597286e-18
14007.333333333334	3.826159003511792e-18
14008.	3.808149303202521e-18
14008.666666666666	3.792121305385437e-18
14009.333333333334	3.778161132702502e-18
14010.	3.766327587947586e-18
14010.666666666668	3.756695242923343e-18
14011.333333333332	3.749334721960345e-18
14012.	3.744322623506358e-18
14012.666666666666	3.741674858136493e-18
14013.333333333334	3.741386882805652e-18
14014.	3.743415158302545e-18
14014.666666666666	3.747684134092385e-18
14015.333333333332	3.7540410554551084e-18
14016.	3.762283877439146e-18
14016.666666666668	3.772177632577842e-18
14017.333333333334	3.7834514980481976e-18
14018.	3.795789178773232e-18
14018.666666666666	3.808855793414248e-18
14019.333333333334	3.8223312392554454e-18
14020.	3.835904485611248e-18
14020.666666666668	3.849290743056172e-18
14021.333333333332	3.862230512003174e-18
14022.	3.874542737921987e-18
14022.666666666666	3.8860814510966076e-18
14023.333333333334	3.896757032110885e-18
14024.	3.9258851354148935e-18
14024.666666666666	3.934814537293735e-18
14025.333333333334	3.942855633599957e-18
14026.	3.950071045545204e-18
14026.666666666668	3.956511185174884e-18
14027.333333333332	3.962268514699215e-18
14028.	3.967425602363784e-18
14028.666666666666	3.9720579855659504e-18
14029.333333333334	3.9762066155240485e-18
14030.	3.979925685420204e-18
14030.666666666666	3.983264748149087e-18
14031.333333333332	3.976875922425924e-18
14032.	3.980219730021832e-18
14032.666666666668	3.983274701833593e-18
14033.333333333334	3.9860890568717436e-18
14034.	3.988702953666112e-18
14034.666666666666	3.9911751799878776e-18
14035.333333333334	3.9935815837874234e-18
14036.	3.996042747998914e-18
14036.666666666668	3.998671476766825e-18
14037.333333333332	4.001606048770821e-18
14038.	4.004986249570213e-18
14038.666666666666	4.0089763531129215e-18
14039.333333333334	4.013707901960198e-18
14040.	4.019304187235996e-18
14040.666666666666	4.025867409645552e-18
14041.333333333334	4.033495126747061e-18
14042.	4.04223747918311e-18
14042.666666666668	4.0521142757564455e-18
14043.333333333332	4.06312968970611e-18
14044.	4.075281099559129e-18
14044.666666666666	4.088543341903798e-18
14045.333333333334	4.102860599286283e-18
14046.	4.1181914045239556e-18
14046.666666666666	4.1345038495296066e-18
14047.333333333332	4.360930779778773e-18
14048.	4.380888291853009e-18
14048.666666666668	4.4018335325823895e-18
14049.333333333334	4.423759707419725e-18
14050.	4.446671842181585e-18
14050.666666666666	4.4705399098793684e-18
14051.333333333334	4.495343253117993e-18
14052.	4.5210778126087726e-18
14052.666666666668	4.547733740507181e-18
14053.333333333332	4.5752495680812436e-18
14054.	4.6035319269357846e-18
14054.666666666666	4.632496961104285e-18
14055.333333333334	4.662048272845709e-18
14056.	4.6920497035314236e-18
14056.666666666666	4.7282229873840876e-18
14057.333333333334	4.757998219553083e-18
14058.	4.787765804715997e-18
14058.666666666668	4.817432428931688e-18
14059.333333333332	4.846889853766147e-18
14060.	4.876090302392999e-18
14060.666666666666	4.9050559326807005e-18
14061.333333333334	4.933844920911354e-18
14062.	4.962506710291236e-18
14062.666666666666	4.99109767413857e-18
14063.333333333332	5.019733089947742e-18
14064.	5.048535297453159e-18
14064.666666666668	5.077599108010959e-18
14065.333333333334	5.106966218609018e-18
14066.	5.1367245386125305e-18
14066.666666666666	5.166968574837902e-18
14067.333333333334	5.197779839727177e-18
14068.	5.229176223212206e-18
14068.666666666668	5.261226518829238e-18
14069.333333333332	5.294032361564118e-18
14070.	5.327712374757118e-18
14070.666666666666	5.989519348434862e-18
14071.333333333334	6.031660663584472e-18
14072.	6.07518805310822e-18
14072.666666666666	6.120244618188377e-18
14073.333333333334	6.166893243469402e-18
14074.	6.215104171179512e-18
14074.666666666668	6.264849380972219e-18
14075.333333333332	6.316029698578313e-18
14076.	6.368426594896294e-18
14076.666666666666	6.42162838311426e-18
14077.333333333334	6.4751869840710296e-18
14078.	6.528594212965002e-18
14078.666666666666	6.581295062163526e-18
14079.333333333332	6.6326431536220565e-18
14080.	6.68206125613852e-18
14080.666666666668	6.706585481086888e-18
14081.333333333334	6.7539773364301696e-18
14082.	6.798519848857378e-18
14082.666666666666	6.840119201857326e-18
14083.333333333334	6.878878744116431e-18
14084.	6.915017594008881e-18
14084.666666666668	6.948444682545618e-18
14085.333333333332	6.979303590932383e-18
14086.	7.008009338790104e-18
14086.666666666666	7.034958129137873e-18
14087.333333333334	7.060472668005352e-18
14088.	7.084777663176668e-18
14088.666666666666	7.108085174056889e-18
14089.333333333334	7.13057699867755e-18
14090.	7.152378894450548e-18
14090.666666666668	7.454430030975664e-18
14091.333333333334	7.474106818261304e-18
14092.	7.493469596181773e-18
14092.666666666666	7.512558529064753e-18
14093.333333333334	7.531345984480783e-18
14094.	7.549837365924246e-18
14094.666666666666	7.567997963729798e-18
14095.333333333332	7.585734716596455e-18
14096.	7.602813525820588e-18
14096.666666666666	7.619007896453762e-18
14097.333333333334	7.63398380374891e-18
14098.	7.647314449183432e-18
14098.666666666666	7.658430219041783e-18
14099.333333333334	7.66681293898126e-18
14100.	7.671962968949056e-18
14100.666666666668	7.673413145555255e-18
14101.333333333332	7.670762608148365e-18
14102.	7.663815298959683e-18
14102.666666666666	7.65264677889437e-18
14103.333333333334	7.637568072060321e-18
14104.	7.618749216966186e-18
14104.666666666666	7.596765995560165e-18
14105.333333333334	7.572331498686507e-18
14106.	7.54607643126735e-18
14106.666666666668	7.518584344301948e-18
14107.333333333334	7.490296432885203e-18
14108.	7.461716042165872e-18
14108.666666666666	7.433094808537895e-18
14109.333333333334	7.85895018530967e-18
14110.	7.829650682970473e-18
14110.666666666666	7.800660016194626e-18
14111.333333333332	7.771814781350388e-18
14112.	7.742863040742074e-18
14112.666666666666	7.713481874545644e-18
14113.333333333334	7.683447568020757e-18
14114.	7.652477972076131e-18
14114.666666666666	7.620222806148403e-18
14115.333333333334	7.586314557094313e-18
14116.	7.55047322676347e-18
14116.666666666668	7.512390770978699e-18
14117.333333333332	7.471617514918823e-18
14118.	7.427696165839385e-18
14118.666666666666	7.38024359906764e-18
14119.333333333334	7.328913648073813e-18
14120.	7.27319392542472e-18
14120.666666666666	7.212679846215012e-18
14121.333333333334	7.147151537946887e-18
14122.	7.07669576811421e-18
14122.666666666668	7.001332385853231e-18
14123.333333333334	6.921370454832274e-18
14124.	6.837609139360863e-18
14124.666666666666	6.7523878555261465e-18
14125.333333333334	6.839350889691229e-18
14126.	6.750348092973009e-18
14126.666666666666	6.663002741025717e-18
14127.333333333332	6.5785390191831785e-18
14128.	6.497721907601975e-18
14128.666666666666	6.426941498265633e-18
14129.333333333334	6.3560339826460896e-18
14130.	6.289991773197667e-18
14130.666666666666	6.228929983557592e-18
14131.333333333334	6.172607846496684e-18
14132.	6.120802641355964e-18
14132.666666666668	6.073380231575064e-18
14133.333333333332	6.030225270539975e-18
14134.	5.99085396378544e-18
14134.666666666666	5.95493028444697e-18
14135.333333333334	5.922240459391524e-18
14136.	5.8927922333737876e-18
14136.666666666666	5.866232223162154e-18
14137.333333333334	5.842369960461922e-18
14138.	5.82113024698058e-18
14138.666666666668	5.802717389856168e-18
14139.333333333334	5.807548468873596e-18
14140.	5.794404451556059e-18
14140.666666666666	5.784089342783932e-18
14141.333333333334	5.776947919764276e-18
14142.	5.773159519970127e-18
14142.666666666666	5.772770837465388e-18
14143.333333333332	5.7760180045311465e-18
14144.	5.783268382227747e-18
14144.666666666666	5.794865799219383e-18
14145.333333333334	5.810804383945412e-18
14146.	5.831241322380371e-18
14146.666666666666	5.856345372494053e-18
14147.333333333334	5.886305496421811e-18
14148.	5.9207974544467114e-18
14148.666666666668	5.9595614022520894e-18
14149.333333333332	6.002298066499831e-18
14150.	6.0487359088223266e-18
14150.666666666666	6.098108705377029e-18
14151.333333333334	6.149651876773973e-18
14152.	6.2026978754474515e-18
14152.666666666666	6.256720589863793e-18
14153.333333333334	6.310983392127047e-18
14154.	6.526226612442062e-18
14154.666666666668	6.580409845375973e-18
14155.333333333334	6.633974887438779e-18
14156.	6.685206170020898e-18
14156.666666666666	6.734597634170024e-18
14157.333333333334	6.781784231624104e-18
14158.	6.826705842137883e-18
14158.666666666666	6.869753731742355e-18
14159.333333333332	6.910951813567269e-18
14160.	6.950550073671395e-18
14160.666666666666	6.988873651393763e-18
14161.333333333334	7.026308991274021e-18
14162.	7.062920290120157e-18
14162.666666666666	7.09884118271215e-18
14163.333333333334	7.134334780545724e-18
14164.	7.169729176598592e-18
14164.666666666668	7.205184184095147e-18
14165.333333333332	7.240785637600915e-18
14166.	7.276777875576049e-18
14166.666666666666	7.313441504092526e-18
14167.333333333334	7.350965402277741e-18
14168.	7.257004285693029e-18
14168.666666666666	7.297249200058055e-18
14169.333333333332	7.338381252129024e-18
14170.	7.380268457222666e-18
14170.666666666668	7.422463655308865e-18
14171.333333333334	7.464444649130486e-18
14172.	7.505710682051143e-18
14172.666666666666	7.545640430363983e-18
14173.333333333334	7.583439235462101e-18
14174.	7.618309969828074e-18
14174.666666666668	7.649728975839474e-18
14175.333333333332	7.677296371213073e-18
14176.	7.700724907900193e-18
14176.666666666666	7.719857905978413e-18
14177.333333333334	7.734921207361495e-18
14178.	7.74636555070386e-18
14178.666666666666	7.75470021369492e-18
14179.333333333334	7.760420515378556e-18
14180.	7.764138571125655e-18
14180.666666666668	7.773106864354174e-18
14181.333333333332	7.77619491352847e-18
14182.	7.779075912416276e-18
14182.666666666666	7.782119205854059e-18
14183.333333333334	8.202476322833993e-18
14184.	8.20486832368814e-18
14184.666666666666	8.208900940901521e-18
14185.333333333332	8.214623476644002e-18
14186.	8.22228463723993e-18
14186.666666666668	8.231988336703547e-18
14187.333333333334	8.243680905737333e-18
14188.	8.257093685427879e-18
14188.666666666666	8.272036548272008e-18
14189.333333333334	8.288244157205573e-18
14190.	8.305230405118922e-18
14190.666666666668	8.322290041756466e-18
14191.333333333332	8.338736446765132e-18
14192.	8.354025449701917e-18
14192.666666666666	8.367507156402519e-18
14193.333333333334	8.378526985918276e-18
14194.	8.386599528789871e-18
14194.666666666666	8.391678920339403e-18
14195.333333333334	8.393809672224523e-18
14196.	8.393168068831361e-18
14196.666666666668	8.390071940963842e-18
14197.333333333332	8.184538521567638e-18
14198.	8.180037603902308e-18
14198.666666666666	8.175129728045743e-18
14199.333333333334	8.170312077470468e-18
14200.	8.16626080590942e-18
14200.666666666666	8.163535035598356e-18
14201.333333333332	8.162506861001172e-18
14202.	8.163320539008183e-18
14202.666666666668	8.166225655543243e-18
14203.333333333334	8.171425762134676e-18
14204.	8.176609459971713e-18
14204.666666666666	8.186944282528744e-18
14205.333333333334	8.19924854667782e-18
14206.	8.213393354823771e-18
14206.666666666668	8.229052155017127e-18
14207.333333333332	8.245687971973446e-18
14208.	8.262694312128967e-18
14208.666666666666	8.279585366508864e-18
14209.333333333334	8.14699127553185e-18
14210.	8.161768409817665e-18
14210.666666666666	8.174348153436827e-18
14211.333333333334	8.18435236726654e-18
14212.	8.191479067594635e-18
14212.666666666668	8.19553907563559e-18
14213.333333333332	8.196439031834445e-18
14214.	8.194527625627568e-18
14214.666666666666	8.190296590690774e-18
14215.333333333334	8.18427624292079e-18
14216.	8.17694054823747e-18
14216.666666666666	8.168928053672575e-18
14217.333333333332	8.16087265922778e-18
14218.	8.153240506715425e-18
14218.666666666668	8.146287321715887e-18
14219.333333333334	8.140231821514916e-18
14220.	8.135291869543462e-18
14220.666666666666	8.131504436914148e-18
14221.333333333334	8.128735793563748e-18
14222.	8.126830636934422e-18
14222.666666666668	8.125708182555965e-18
14223.333333333332	8.125177765716085e-18
14224.	8.124933089985536e-18
14224.666666666666	8.124638599655035e-18
14225.333333333334	8.124039477334696e-18
14226.	8.423218311056653e-18
14226.666666666666	8.421131288867831e-18
14227.333333333334	8.417345256703479e-18
14228.	8.411343339363586e-18
14228.666666666668	8.400791992041474e-18
14229.333333333332	8.388778867617705e-18
14230.	8.372661673490314e-18
14230.666666666666	8.352078043291662e-18
14231.333333333334	8.326816713418448e-18
14232.	8.296819160022891e-18
14232.666666666666	8.262218651892989e-18
14233.333333333332	8.223520528836805e-18
14234.	8.181434276052362e-18
14234.666666666668	8.136750189868943e-18
14235.333333333334	8.090279664385058e-18
14236.	8.042923755016273e-18
14236.666666666666	7.99552867482369e-18
14237.333333333334	7.948744128847014e-18
14238.	7.903020546280165e-18
14238.666666666668	7.858698906201402e-18
14239.333333333332	7.445521066952044e-18
14240.	7.404109584796096e-18
14240.666666666666	7.363981046196567e-18
14241.333333333334	7.324907045658995e-18
14242.	7.286606906321975e-18
14242.666666666666	7.248693250797535e-18
14243.333333333334	7.210708800327416e-18
14244.	7.172239023811813e-18
14244.666666666668	7.132876887050277e-18
14245.333333333332	7.092136520618897e-18
14246.	7.049475007097999e-18
14246.666666666666	7.00437624161232e-18
14247.333333333334	6.566936924038425e-18
14248.	6.514372248956792e-18
14248.666666666666	6.458407673605964e-18
14249.333333333332	6.398688592139199e-18
14250.	6.3349997767674175e-18
14250.666666666668	6.2671439539382804e-18
14251.333333333334	6.202075929487262e-18
14252.	6.1273404757020495e-18
14252.666666666666	6.048746698090881e-18
14253.333333333334	5.966749123793913e-18
14254.	5.881968723850333e-18
14254.666666666668	5.795220573049485e-18
14255.333333333332	5.707550343782682e-18
14256.	5.62004268959124e-18
14256.666666666666	5.533764971731543e-18
14257.333333333334	5.449742971046278e-18
14258.	5.3689943356642375e-18
14258.666666666666	5.292372962438859e-18
14259.333333333334	5.22048616401279e-18
14260.	5.1537421887712315e-18
14260.666666666668	4.905937091963522e-18
14261.333333333332	4.8545189268042365e-18
14262.	4.808153267598096e-18
14262.666666666666	4.766628230169347e-18
14263.333333333334	4.729678783270576e-18
14264.	4.697028580336251e-18
14264.666666666666	4.6683118246511085e-18
14265.333333333332	4.643145685096835e-18
14266.	4.62115143698614e-18
14266.666666666668	4.60204761254908e-18
14267.333333333334	4.585528783138055e-18
14268.	4.571308131511075e-18
14268.666666666666	4.559125198083242e-18
14269.333333333334	4.5488206478294576e-18
14270.	4.5402550954064164e-18
14270.666666666668	4.533295679282125e-18
14271.333333333332	4.527827229895476e-18
14272.	4.523786165012841e-18
14272.666666666666	4.521158170638225e-18
14273.333333333334	4.4959584386110886e-18
14274.	4.495086472827159e-18
14274.666666666666	4.4955419502357506e-18
14275.333333333334	4.497362172291297e-18
14276.	4.500570595149295e-18
14276.666666666668	4.505198015572185e-18
14277.333333333332	4.511247641591707e-18
14278.	4.518795527185119e-18
14278.666666666666	4.52792834382183e-18
14279.333333333334	4.5439892468156275e-18
14280.	4.5566714738562874e-18
14280.666666666666	4.5712734791526915e-18
14281.333333333332	4.588004851965297e-18
14282.	4.6071041471336255e-18
14282.666666666668	4.6288425568711085e-18
14283.333333333334	4.653494359786996e-18
14284.	4.681466375230673e-18
14284.666666666666	4.7132153213855844e-18
14285.333333333334	4.7492495388580886e-18
14286.	4.7900433424039894e-18
14286.666666666668	4.836181058532898e-18
14287.333333333332	4.888284019127023e-18
14288.	4.946979651951045e-18
14288.666666666666	5.012789320046481e-18
14289.333333333334	5.086163221496461e-18
14290.	5.167528887446972e-18
14290.666666666666	5.257165169327598e-18
14291.333333333334	5.355115972381393e-18
14292.	5.4610861097553156e-18
14292.666666666668	5.5746158810893176e-18
14293.333333333332	5.694989428815523e-18
14294.	5.821203959383108e-18
14294.666666666666	5.951881657721232e-18
14295.333333333334	6.085569093990375e-18
14296.	6.2208090514397864e-18
14296.666666666666	6.3561694694197535e-18
14297.333333333332	6.490248626636942e-18
14298.	6.621302398961594e-18
14298.666666666668	6.744659676655585e-18
14299.333333333334	6.842092776544993e-18
14300.	6.948766151499961e-18
14300.666666666666	7.048499884126151e-18
14301.333333333334	7.14211672637925e-18
14302.	7.230470999269942e-18
14302.666666666668	7.581917872925227e-18
14303.333333333332	7.660244162877977e-18
14304.	7.735484585961448e-18
14304.666666666666	7.808209073261982e-18
14305.333333333334	7.878874929057067e-18
14306.	7.947799900442398e-18
14306.666666666666	8.015173463034708e-18
14307.333333333334	8.081229990876915e-18
14308.	8.146118691790293e-18
14308.666666666668	8.209851676361244e-18
14309.333333333332	8.272299806231361e-18
14310.	8.333328752674827e-18
14310.666666666666	8.392743936043641e-18
14311.333333333334	8.450184508021328e-18
14312.	8.505182339916997e-18
14312.666666666666	8.557226741185943e-18
14313.333333333332	8.605858678330775e-18
14314.	8.650567757165274e-18
14314.666666666668	8.690922480837255e-18
14315.333333333334	8.726617964529271e-18
14316.	8.75763660891532e-18
14316.666666666666	8.784151656881803e-18
14317.333333333334	8.806517978377639e-18
14318.	8.825352346614608e-18
14318.666666666668	8.841501087457805e-18
14319.333333333332	8.855906775222997e-18
14320.	8.869427890266505e-18
14320.666666666666	8.882961011684525e-18
14321.333333333334	8.897295220039791e-18
14322.	8.913081029809626e-18
14322.666666666666	8.930677288511182e-18
14323.333333333334	8.950316384585862e-18
14324.	8.972076235427514e-18
14324.666666666668	8.995898478482651e-18
14325.333333333332	9.0215426686895e-18
14326.	9.249706440194452e-18
14326.666666666666	9.27669637563606e-18
14327.333333333334	9.304627494331702e-18
14328.	9.333134335033521e-18
14328.666666666666	9.361804899156662e-18
14329.333333333332	9.384848312519354e-18
14330.	9.410009090918837e-18
14330.666666666668	9.434730987425518e-18
14331.333333333334	9.458844139337584e-18
14332.	9.482344154214334e-18
14332.666666666666	9.505272350268324e-18
14333.333333333334	9.527756111002551e-18
14334.	9.549968165464402e-18
14334.666666666668	9.572176890028307e-18
14335.333333333332	9.594699603436192e-18
14336.	9.617901666282864e-18
14336.666666666666	9.642186158539037e-18
14337.333333333334	9.667977132604488e-18
14338.	9.695642407003286e-18
14338.666666666666	9.72545475422307e-18
14339.333333333334	9.757605279908255e-18
14340.	9.792161861362935e-18
14340.666666666668	9.828945134133367e-18
14341.333333333334	9.867464380375168e-18
14342.	9.907034348629244e-18
14342.666666666666	9.946783833453567e-18
14343.333333333334	9.985626584358342e-18
14344.	1.0022215038238947e-17
14344.666666666666	1.0055206791043889e-17
14345.333333333332	1.0083385346474499e-17
14346.	1.0105769149796742e-17
14346.666666666666	1.0121493496098268e-17
14347.333333333334	1.0353129181442987e-17
14348.	1.0352394123398783e-17
14348.666666666666	1.0344504297144023e-17
14349.333333333334	1.0329987342023156e-17
14350.	1.0309512259617279e-17
14350.666666666668	1.0283908843623835e-17
14351.333333333332	1.0254106895778245e-17
14352.	1.0220933046371414e-17
14352.666666666666	1.0185034844322715e-17
14353.333333333334	1.014695630793763e-17
14354.	1.0107148450670584e-17
14354.666666666666	1.006595838219908e-17
14355.333333333334	1.0022253463494465e-17
14356.	9.980339249236753e-18
14356.666666666668	9.937185871581432e-18
14357.333333333334	9.892663325515263e-18
14358.	9.846502569911914e-18
14358.666666666666	9.798294391745829e-18
14359.333333333334	9.747499981637333e-18
14360.	9.693522344440323e-18
14360.666666666666	9.635675980827282e-18
14361.333333333332	9.573245838312468e-18
14362.	9.505443028298942e-18
14362.666666666666	9.431551876830117e-18
14363.333333333334	9.351014830169551e-18
14364.	9.263555537518744e-18
14364.666666666666	9.169075149308697e-18
14365.333333333334	9.067748913729747e-18
14366.	8.960087006114412e-18
14366.666666666668	8.846958032539937e-18
14367.333333333332	8.729403403065835e-18
14368.	8.684266570147137e-18
14368.666666666666	8.558543319555859e-18
14369.333333333334	8.431608026354632e-18
14370.	8.304527218970492e-18
14370.666666666666	8.17798518603228e-18
14371.333333333334	8.052438933701318e-18
14372.	7.928123013640363e-18
14372.666666666668	7.805248896169789e-18
14373.333333333334	7.683689195085377e-18
14374.	7.56316828594777e-18
14374.666666666666	7.443297042103164e-18
14375.333333333334	7.323786499994095e-18
14376.	7.204278941205071e-18
14376.666666666666	7.084357799117545e-18
14377.333333333332	6.963611343677012e-18
14378.	6.8417180433981605e-18
14378.666666666666	6.7185060319398305e-18
14379.333333333334	6.5937123675734e-18
14380.	6.4462741039484184e-18
14380.666666666666	6.322324906628589e-18
14381.333333333334	6.201286356740711e-18
14382.	6.083267484969311e-18
14382.666666666668	5.9684686316754215e-18
14383.333333333332	5.856936334726977e-18
14384.	5.748805831874764e-18
14384.666666666666	5.644138129570595e-18
14385.333333333334	5.5430352493676985e-18
14386.	5.445457867555846e-18
14386.666666666666	5.3513041110705976e-18
14387.333333333334	5.260502600461538e-18
14388.	5.193541238969856e-18
14388.666666666668	5.1078831817622695e-18
14389.333333333334	5.025237328903831e-18
14390.	4.945456848987851e-18
14390.666666666666	4.868385988318953e-18
14391.333333333334	4.7940132148131445e-18
14392.	4.72215823955906e-18
14392.666666666666	4.6527200336572e-18
14393.333333333332	4.585623326820642e-18
14394.	4.520955524014154e-18
14394.666666666666	4.458677990254172e-18
14395.333333333334	4.398718021436313e-18
14396.	4.341052386427583e-18
14396.666666666666	4.28574110362543e-18
14397.333333333334	4.232828835706736e-18
14398.	4.1822121056738766e-18
14398.666666666668	4.133842226804666e-18
14399.333333333332	4.087693656991048e-18
14400.	4.043831711406686e-18
14400.666666666666	4.0021384914852235e-18
14401.333333333334	3.962526703816169e-18
14402.	3.924926514817541e-18
14402.666666666666	3.8893824703811114e-18
14403.333333333334	3.855811400170233e-18
14404.	3.824094405620083e-18
14404.666666666668	3.794153047501066e-18
14405.333333333334	3.76598363917392e-18
14406.	3.7395552203241995e-18
14406.666666666666	3.647090502917318e-18
14407.333333333334	3.6247749977421715e-18
14408.	3.6038696159966235e-18
14408.666666666666	3.584381899335802e-18
14409.333333333332	3.566185820655756e-18
14410.	3.549193289226729e-18
14410.666666666666	3.5333432194564686e-18
14411.333333333334	3.517832377934724e-18
14412.	3.503939520013897e-18
14412.666666666666	3.49103822131486e-18
14413.333333333334	3.4790926154902296e-18
14414.	3.468131706661911e-18
14414.666666666668	3.4581666572477253e-18
14415.333333333332	3.449136488520443e-18
