# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.372628925386437813e-06 2.112622747817985738e-16
1.372640104696613020e-06 2.112615701030082428e-16
1.372651284216087738e-06 2.112608654469833035e-16
1.372662463944870439e-06 2.112601608138647895e-16
1.372673643882969169e-06 2.112594562035146747e-16
1.372684824030392610e-06 2.112587516159809072e-16
1.372696004387148810e-06 2.112580470513116320e-16
1.372707184953246449e-06 2.112573425094618102e-16
1.372718365728693575e-06 2.112566379904328470e-16
1.372729546713498658e-06 2.112559334942727641e-16
1.372740727907669957e-06 2.112552290208902510e-16
1.372751909311215942e-06 2.112545245703796259e-16
1.372763090924145084e-06 2.112538201426959730e-16
1.372774272746465429e-06 2.112531157378407714e-16
1.372785454778185447e-06 2.112524113558154509e-16
1.372796637019313609e-06 2.112517069966217125e-16
1.372807819469858174e-06 2.112510026602609121e-16
1.372819002129827612e-06 2.112502983467809482e-16
1.372830184999230181e-06 2.112495940560907569e-16
1.372841368078074139e-06 2.112488897882379408e-16
1.372852551366367959e-06 2.112481855432705712e-16
1.372863734864119897e-06 2.112474813210972389e-16
1.372874918571338424e-06 2.112467771218124592e-16
1.372886102488031799e-06 2.112460729453246257e-16
1.372897286614208492e-06 2.112453687917284017e-16
1.372908470949876761e-06 2.112446646609321807e-16
1.372919655495045078e-06 2.112439605529840092e-16
1.372930840249721700e-06 2.112432564679319339e-16
1.372942025213915098e-06 2.112425524056844222e-16
1.372953210387633531e-06 2.112418483662894713e-16
1.372964395770885256e-06 2.112411443497485358e-16
1.372975581363678745e-06 2.112404403560631194e-16
1.372986767166022467e-06 2.112397363851885775e-16
1.372997953177924682e-06 2.112390324372189325e-16
1.373009139399393860e-06 2.112383285120629229e-16
1.373020325830438258e-06 2.112376246098150643e-16
1.373031512471066136e-06 2.112369207303837994e-16
1.373042699321285965e-06 2.112362168737707799e-16
1.373053886381106213e-06 2.112355130400702501e-16
1.373065073650535141e-06 2.112348092291908746e-16
1.373076261129581218e-06 2.112341054411807986e-16
1.373087448818252703e-06 2.112334016760414519e-16
1.373098636716557854e-06 2.112326979337741411e-16
1.373109824824505142e-06 2.112319942143340984e-16
1.373121013142103037e-06 2.112312905177692222e-16
1.373132201669359797e-06 2.112305868440811152e-16
1.373143390406283894e-06 2.112298831932246641e-16
1.373154579352883585e-06 2.112291795652480390e-16
1.373165768509167341e-06 2.112284759601524970e-16
1.373176957875143421e-06 2.112277723778933688e-16
1.373188147450820294e-06 2.112270688185184792e-16
1.373199337236206220e-06 2.112263652819829370e-16
1.373210527231309668e-06 2.112256617683346903e-16
1.373221717436139109e-06 2.112249582775750948e-16
1.373232907850702802e-06 2.112242548096593580e-16
1.373244098475009006e-06 2.112235513646353787e-16
1.373255289309066189e-06 2.112228479424585121e-16
1.373266480352882824e-06 2.112221445431763118e-16
1.373277671606467167e-06 2.112214411667440101e-16
1.373288863069827691e-06 2.112207378132095547e-16
1.373300054742972653e-06 2.112200344825280300e-16
1.373311246625910523e-06 2.112193311747472852e-16
1.373322438718649773e-06 2.112186278898225280e-16
1.373333631021198659e-06 2.112179246277553606e-16
1.373344823533565442e-06 2.112172213885933365e-16
1.373356016255758804e-06 2.112165181723383787e-16
1.373367209187786790e-06 2.112158149788989547e-16
1.373378402329658083e-06 2.112151118083695304e-16
1.373389595681380942e-06 2.112144086607514617e-16
1.373400789242963625e-06 2.112137055359999809e-16
1.373411983014414603e-06 2.112130024341165177e-16
1.373423176995742345e-06 2.112122993551489461e-16
1.373434371186955111e-06 2.112115962990060787e-16
1.373445565588061371e-06 2.112108932657822583e-16
1.373456760199069595e-06 2.112101902554789148e-16
1.373467955019988041e-06 2.112094872680512311e-16
1.373479150050824969e-06 2.112087843034540940e-16
1.373490345291589060e-06 2.112080813618285125e-16
1.373501540742288573e-06 2.112073784430367565e-16
1.373512736402931767e-06 2.112066755471729222e-16
1.373523932273527111e-06 2.112059726741459455e-16
1.373535128354083077e-06 2.112052698240500953e-16
1.373546324644607922e-06 2.112045669968403818e-16
1.373557521145110117e-06 2.112038641925649010e-16
1.373568717855598133e-06 2.112031614111319970e-16
1.373579914776080227e-06 2.112024586526364810e-16
1.373591111906564871e-06 2.112017559169867467e-16
1.373602309247060323e-06 2.112010532042771615e-16
1.373613506797575265e-06 2.112003505144629821e-16
1.373624704558117743e-06 2.111996478475455398e-16
1.373635902528696440e-06 2.111989452035263137e-16
1.373647100709319615e-06 2.111982425824069061e-16
1.373658299099995737e-06 2.111975399841890674e-16
1.373669497700733066e-06 2.111968374088739809e-16
1.373680696511540071e-06 2.111961348564632242e-16
1.373691895532425011e-06 2.111954323269583998e-16
1.373703094763396569e-06 2.111947298203610360e-16
1.373714294204463003e-06 2.111940273366726119e-16
1.373725493855632571e-06 2.111933248758945082e-16
1.373736693716913955e-06 2.111926571675150235e-16
1.373747893777785101e-06 2.111921601399435714e-16
1.373759093986503943e-06 2.111916631165849076e-16
1.373770294343073655e-06 2.111911660974860928e-16
1.373781494847497839e-06 2.111906690825545836e-16
1.373792695499780095e-06 2.111901720718372927e-16
1.373803896299923598e-06 2.111896750653808860e-16
1.373815097247931948e-06 2.111891780630929929e-16
1.373826298343808534e-06 2.111886810650668469e-16
1.373837499587556744e-06 2.111881840712100526e-16
1.373848700979180178e-06 2.111876870816157943e-16
1.373859902518682224e-06 2.111871900961916766e-16
1.373871104206066269e-06 2.111866931150308097e-16
1.373882306041335703e-06 2.111861961380410942e-16
1.373893508024494124e-06 2.111856991653153198e-16
1.373904710155544922e-06 2.111852021967614116e-16
1.373915912434491484e-06 2.111847052324723073e-16
1.373927114861337410e-06 2.111842082723558582e-16
1.373938317436086088e-06 2.111837113164586316e-16
1.373949520158740906e-06 2.111832143648276387e-16
1.373960723029305254e-06 2.111827174173703857e-16
1.373971926047782517e-06 2.111822204741336863e-16
1.373983129214176298e-06 2.111817235351178119e-16
1.373994332528490195e-06 2.111812266003697490e-16
1.374005535990727384e-06 2.111807296697969789e-16
1.374016739600891467e-06 2.111802327434463896e-16
1.374027943358985830e-06 2.111797358212718574e-16
1.374039147265013862e-06 2.111792389033667636e-16
1.374050351318978951e-06 2.111787419896849847e-16
1.374061555520884697e-06 2.111782450801804707e-16
1.374072759870734488e-06 2.111777481749465292e-16
1.374083964368531925e-06 2.111772512738907648e-16
1.374095169014280182e-06 2.111767543771062631e-16
1.374106373807982861e-06 2.111762574845007521e-16
1.374117578749643562e-06 2.111757605961208978e-16
1.374128783839265459e-06 2.111752637119671686e-16
1.374139989076852154e-06 2.111747668319936626e-16
1.374151194462407035e-06 2.111742699562935394e-16
1.374162399995933489e-06 2.111737730847742311e-16
1.374173605677435117e-06 2.111732762175290451e-16
1.374184811506915307e-06 2.111727793544656108e-16
1.374196017484377446e-06 2.111722824956307174e-16
1.374207223609825135e-06 2.111717856410248088e-16
1.374218429883261762e-06 2.111712887906018598e-16
1.374229636304690716e-06 2.111707919444548573e-16
1.374240842874115383e-06 2.111702951024917759e-16
1.374252049591539364e-06 2.111697982647591583e-16
1.374263256456966047e-06 2.111693014312575222e-16
1.374274463470398821e-06 2.111688046019407685e-16
1.374285670631841285e-06 2.111683077769021061e-16
1.374296877941296827e-06 2.111678109560492877e-16
1.374308085398768835e-06 2.111673141394289298e-16
1.374319293004260698e-06 2.111668173270414517e-16
1.374330500757776016e-06 2.111663205188410007e-16
1.374341708659318176e-06 2.111658237148743169e-16
1.374352916708890567e-06 2.111653269151416960e-16
1.374364124906496788e-06 2.111648301196435573e-16
1.374375333252140228e-06 2.111643333283804676e-16
1.374386541745824276e-06 2.111638365413063033e-16
1.374397750387552529e-06 2.111633397584678291e-16
1.374408959177328378e-06 2.111628429798655379e-16
1.374420168115155210e-06 2.111623462054533799e-16
1.374431377201036413e-06 2.111618494352781200e-16
1.374442586434975587e-06 2.111613526693402511e-16
1.374453795816976120e-06 2.111608559075936987e-16
1.374465005347041400e-06 2.111603591501315979e-16
1.374476215025175028e-06 2.111598623968617750e-16
1.374487424851380391e-06 2.111593656477843781e-16
1.374498634825660877e-06 2.111588689029464430e-16
1.374509844948020087e-06 2.111583721623481175e-16
1.374521055218461197e-06 2.111578754259899687e-16
1.374532265636988018e-06 2.111573786938259962e-16
1.374543476203603726e-06 2.111568819659029645e-16
1.374554686918311923e-06 2.111563852422212927e-16
1.374565897781115995e-06 2.111558885227349312e-16
1.374577108792019331e-06 2.111553918074906445e-16
1.374588319951025530e-06 2.111548950964426295e-16
1.374599531258137982e-06 2.111543983896375029e-16
1.374610742713360074e-06 2.111539016870757330e-16
1.374621954316695406e-06 2.111534049887577882e-16
1.374633166068147365e-06 2.111529082945910514e-16
1.374644377967719341e-06 2.111524116047152249e-16
1.374655590015414934e-06 2.111519149190381106e-16
1.374666802211237530e-06 2.111514182376063252e-16
1.374678014555190519e-06 2.111509215603738929e-16
1.374689227047277288e-06 2.111504248873875537e-16
1.374700439687501437e-06 2.111499282186477514e-16
1.374711652475866356e-06 2.111494315541085102e-16
1.374722865412375642e-06 2.111489348937702737e-16
1.374734078497032473e-06 2.111484382377260290e-16
1.374745291729840661e-06 2.111479415858372817e-16
1.374756505110803382e-06 2.111474449382435123e-16
1.374767718639924235e-06 2.111469482948059058e-16
1.374778932317206609e-06 2.111464516556640167e-16
1.374790146142653892e-06 2.111459550207254497e-16
1.374801360116269684e-06 2.111454583899907472e-16
1.374812574238057373e-06 2.111449617635065258e-16
1.374823788508020347e-06 2.111444651412269330e-16
1.374835002926162205e-06 2.111439685231986102e-16
1.374846217492486338e-06 2.111434719094220752e-16
1.374857432206996131e-06 2.111429752998513274e-16
1.374868647069695185e-06 2.111424786944868599e-16
1.374879862080586889e-06 2.111419820933751416e-16
1.374891077239674630e-06 2.111414854964704431e-16
1.374902292546961797e-06 2.111409889038196031e-16
1.374913508002451989e-06 2.111404923154228928e-16
1.374924723606148807e-06 2.111399957311880154e-16
1.374935939358055426e-06 2.111394991512544267e-16
1.374947155258175447e-06 2.111390025754834598e-16
1.374958371306512258e-06 2.111385060040145951e-16
1.374969587503069458e-06 2.111380094367091904e-16
1.374980803847850436e-06 2.111375128736603312e-16
1.374992020340858579e-06 2.111370163148685353e-16
1.375003236982097489e-06 2.111365197602412839e-16
1.375014453771570341e-06 2.111360232099180084e-16
1.375025670709280946e-06 2.111355266637603622e-16
1.375036887795232482e-06 2.111350301218611104e-16
1.375048105029428548e-06 2.111345335842210172e-16
1.375059322411872532e-06 2.111340370507937864e-16
1.375070539942568034e-06 2.111335405215800096e-16
1.375081757621518442e-06 2.111330439966263776e-16
1.375092975448727144e-06 2.111325474758870376e-16
1.375104193424197741e-06 2.111320509593622364e-16
1.375115411547933620e-06 2.111315544470987632e-16
1.375126629819938170e-06 2.111310579390507408e-16
1.375137848240214778e-06 2.111305614352185883e-16
1.375149066808767045e-06 2.111300649356488485e-16
1.375160285525598570e-06 2.111295684402959400e-16
1.375171504390712530e-06 2.111290719492062330e-16
1.375182723404112524e-06 2.111285754622876034e-16
1.375193942565801942e-06 2.111280789796795563e-16
1.375205161875784382e-06 2.111275825012434248e-16
1.375216381334063233e-06 2.111270860270720972e-16
1.375227600940641883e-06 2.111265895571199428e-16
1.375238820695523932e-06 2.111260930913872329e-16
1.375250040598712767e-06 2.111255966299206088e-16
1.375261260650211778e-06 2.111251001726742673e-16
1.375272480850024564e-06 2.111246037196484548e-16
1.375283701198154513e-06 2.111241072708437385e-16
1.375294921694605013e-06 2.111236108263068336e-16
1.375306142339379664e-06 2.111231143859917151e-16
1.375317363132481855e-06 2.111226179498989499e-16
1.375328584073915185e-06 2.111221215180750069e-16
1.375339805163682830e-06 2.111216250904741075e-16
1.375351026401788391e-06 2.111211286670967693e-16
1.375362247788235467e-06 2.111206322479432883e-16
1.375373469323027447e-06 2.111201358330603798e-16
1.375384691006167718e-06 2.111196394223556730e-16
1.375395912837659669e-06 2.111191430159223769e-16
1.375407134817506899e-06 2.111186466137145649e-16
1.375418356945713009e-06 2.111181502157788784e-16
1.375429579222281175e-06 2.111176538220232426e-16
1.375440801647214997e-06 2.111171574325405459e-16
1.375452024220517862e-06 2.111166610472848370e-16
1.375463246942193372e-06 2.111161646662565598e-16
1.375474469812244913e-06 2.111156682895026269e-16
1.375485692830676086e-06 2.111151719169304948e-16
1.375496915997490067e-06 2.111146755486334466e-16
1.375508139312690457e-06 2.111141791845190867e-16
1.375519362776280854e-06 2.111136828246805995e-16
1.375530586388264647e-06 2.111131864691181082e-16
1.375541810148645225e-06 2.111126901177396611e-16
1.375553034057425975e-06 2.111121937705920477e-16
1.375564258114610497e-06 2.111116974277216627e-16
1.375575482320202180e-06 2.111112010890827770e-16
1.375586706674204623e-06 2.111107047546294886e-16
1.375597931176621214e-06 2.111102084244548091e-16
1.375609155827455342e-06 2.111097120985126890e-16
1.375620380626710606e-06 2.111092157768038182e-16
1.375631605574390395e-06 2.111087194593745919e-16
1.375642830670498308e-06 2.111082231461331323e-16
1.375654055915037522e-06 2.111077268371258096e-16
1.375665281308011849e-06 2.111072305323995365e-16
1.375676506849424464e-06 2.111067342318620655e-16
1.375687732539278968e-06 2.111062379356063835e-16
1.375698958377578749e-06 2.111057416435865395e-16
1.375710184364327407e-06 2.111052453557567795e-16
1.375721410499528329e-06 2.111047490722099179e-16
1.375732636783184905e-06 2.111042527929003487e-16
1.375743863215300734e-06 2.111037565178281458e-16
1.375755089795879203e-06 2.111032602469938270e-16
1.375766316524923914e-06 2.111027639803978853e-16
1.375777543402438253e-06 2.111022677180406165e-16
1.375788770428425610e-06 2.111017714599224396e-16
1.375799997602889372e-06 2.111012752060438725e-16
1.375811224925833139e-06 2.111007789564051368e-16
1.375822452397260512e-06 2.111002827110067258e-16
1.375833680017174877e-06 2.110997864698489598e-16
1.375844907785579624e-06 2.110992902329324552e-16
1.375856135702478141e-06 2.110987940002574091e-16
1.375867363767874027e-06 2.110982977718243147e-16
1.375878591981770670e-06 2.110978015476335416e-16
1.375889820344171671e-06 2.110973053276854597e-16
1.375901048855080417e-06 2.110968091119805373e-16
1.375912277514500297e-06 2.110963129005191197e-16
1.375923506322434911e-06 2.110958166932553295e-16
1.375934735278887646e-06 2.110953204902822277e-16
1.375945964383862103e-06 2.110948242915538878e-16
1.375957193637361670e-06 2.110943280970243834e-16
1.375968423039389734e-06 2.110938319067865781e-16
1.375979652589949896e-06 2.110933357207485697e-16
1.375990882289045545e-06 2.110928395390031479e-16
1.376002112136680067e-06 2.110923433614583118e-16
1.376013342132857063e-06 2.110918471881605056e-16
1.376024572277580132e-06 2.110913510191102963e-16
1.376035802570852452e-06 2.110908548543079797e-16
1.376047033012677622e-06 2.110903586937540488e-16
1.376058263603059242e-06 2.110898625374488982e-16
1.376069494342000488e-06 2.110893663853465519e-16
1.376080725229505172e-06 2.110888702375400956e-16
1.376091956265576471e-06 2.110883740939374298e-16
1.376103187450217984e-06 2.110878779545850479e-16
1.376114418783433099e-06 2.110873818194833937e-16
1.376125650265225416e-06 2.110868856886329602e-16
1.376136881895598324e-06 2.110863895620341419e-16
1.376148113674555422e-06 2.110858934396871852e-16
1.376159345602100098e-06 2.110853973215464102e-16
1.376170577678235741e-06 2.110849012076584584e-16
1.376181809902965950e-06 2.110844050980236254e-16
1.376193042276294114e-06 2.110839089926423551e-16
1.376204274798223621e-06 2.110834128915150665e-16
1.376215507468758070e-06 2.110829167945960058e-16
1.376226740287901061e-06 2.110824207019315677e-16
1.376237973255655772e-06 2.110819246135224672e-16
1.376249206372025801e-06 2.110814285293689015e-16
1.376260439637014749e-06 2.110809324494714376e-16
1.376271673050626003e-06 2.110804363737839026e-16
1.376282906612862953e-06 2.110799403023533321e-16
1.376294140323729197e-06 2.110794442351798988e-16
1.376305374183228124e-06 2.110789481722640217e-16
1.376316608191363122e-06 2.110784521135600210e-16
1.376327842348137791e-06 2.110779560591143407e-16
1.376339076653555519e-06 2.110774600089274739e-16
1.376350311107619906e-06 2.110769639630000369e-16
1.376361545710334340e-06 2.110764679212856349e-16
1.376372780461702421e-06 2.110759718838315008e-16
1.376384015361727538e-06 2.110754758506376100e-16
1.376395250410413077e-06 2.110749798216584059e-16
1.376406485607762639e-06 2.110744837969866288e-16
1.376417720953779613e-06 2.110739877764839569e-16
1.376428956448467386e-06 2.110734917602895503e-16
1.376440192091829559e-06 2.110729957483113586e-16
1.376451427883869731e-06 2.110724997405960481e-16
1.376462663824591289e-06 2.110720037371440377e-16
1.376473899913997624e-06 2.110715077379093023e-16
1.376485136152092122e-06 2.110710117429386314e-16
1.376496372538878383e-06 2.110705157522323452e-16
1.376507609074360008e-06 2.110700197657446900e-16
1.376518845758540384e-06 2.110695237835223810e-16
1.376530082591422900e-06 2.110690278055193439e-16
1.376541319573011155e-06 2.110685318317824666e-16
1.376552556703308538e-06 2.110680358623120202e-16
1.376563793982318437e-06 2.110675398971084238e-16
1.376575031410044451e-06 2.110670439361258742e-16
1.376586268986489969e-06 2.110665479793646919e-16
1.376597506711658591e-06 2.110660520268716169e-16
1.376608744585553704e-06 2.110655560786469943e-16
1.376619982608178909e-06 2.110650601346912678e-16
1.376631220779537595e-06 2.110645641949585109e-16
1.376642459099633148e-06 2.110640682594492660e-16
1.376653697568469168e-06 2.110635723282100760e-16
1.376664936186049045e-06 2.110630764012413844e-16
1.376676174952376378e-06 2.110625804784972648e-16
1.376687413867454555e-06 2.110620845600245066e-16
1.376698652931287175e-06 2.110615886458235287e-16
1.376709892143877628e-06 2.110610927358482569e-16
1.376721131505229301e-06 2.110605968300992088e-16
1.376732371015345794e-06 2.110601009286232476e-16
1.376743610674230495e-06 2.110596050314204720e-16
1.376754850481887004e-06 2.110591091384451773e-16
1.376766090438318709e-06 2.110586132496977580e-16
1.376777330543528998e-06 2.110581173652248555e-16
1.376788570797521472e-06 2.110576214850268395e-16
1.376799811200299730e-06 2.110571256090579068e-16
1.376811051751866949e-06 2.110566297373647482e-16
1.376822292452226939e-06 2.110561338699014864e-16
1.376833533301382878e-06 2.110556380066683679e-16
1.376844774299338366e-06 2.110551421477585769e-16
1.376856015446097001e-06 2.110546462930335699e-16
1.376867256741662173e-06 2.110541504425863089e-16
1.376878498186037270e-06 2.110536545964171886e-16
1.376889739779225891e-06 2.110531587544341587e-16
1.376900981521231425e-06 2.110526629167762066e-16
1.376912223412057471e-06 2.110521670833514546e-16
1.376923465451707418e-06 2.110516712541602234e-16
1.376934707640184865e-06 2.110511754292491541e-16
1.376945949977493201e-06 2.110506796085724191e-16
1.376957192463635813e-06 2.110501837921303633e-16
1.376968435098616302e-06 2.110491979441806010e-16
1.376979677884901440e-06 2.110474599473863664e-16
1.376990920826276193e-06 2.110457219820985954e-16
1.377002163922744584e-06 2.110439840482243503e-16
1.377013407174310213e-06 2.110422461458093111e-16
1.377024650580977104e-06 2.110405082748994043e-16
1.377035894142749281e-06 2.110387704354018895e-16
1.377047137859630342e-06 2.110370326274087429e-16
1.377058381731624312e-06 2.110352948508732984e-16
1.377069625758735214e-06 2.110335571057490132e-16
1.377080869940966647e-06 2.110318193921278637e-16
1.377092114278322847e-06 2.110300817099170107e-16
1.377103358770807415e-06 2.110283440592085783e-16
1.377114603418424372e-06 2.110266064399095551e-16
1.377125848221177532e-06 2.110248688521122622e-16
1.377137093179070916e-06 2.110231312957235896e-16
1.377148338292108126e-06 2.110213937708358339e-16
1.377159583560293396e-06 2.110196562773559095e-16
1.377170828983630326e-06 2.110179188153760393e-16
1.377182074562122940e-06 2.110161813848033348e-16
1.377193320295775261e-06 2.110144439856836239e-16
1.377204566184590889e-06 2.110127066180626359e-16
1.377215812228573848e-06 2.110109692818476550e-16
1.377227058427728160e-06 2.110092319770844105e-16
1.377238304782057637e-06 2.110074947037726313e-16
1.377249551291566091e-06 2.110057574619117995e-16
1.377260797956257335e-06 2.110040202515015455e-16
1.377272044776135390e-06 2.110022830724953510e-16
1.377283291751204069e-06 2.110005459249851924e-16
1.377294538881467395e-06 2.109988088088781074e-16
1.377305786166929180e-06 2.109970717242664172e-16
1.377317033607593235e-06 2.109953346710570364e-16
1.377328281203463584e-06 2.109935976492958420e-16
1.377339528954544039e-06 2.109918606589825877e-16
1.377350776860838623e-06 2.109901237001167310e-16
1.377362024922351147e-06 2.109883867726978035e-16
1.377373273139085423e-06 2.109866498766794105e-16
1.377384521511045263e-06 2.109849130121534541e-16
1.377395770038234691e-06 2.109831761790271199e-16
1.377407018720657729e-06 2.109814393773462113e-16
1.377418267558318189e-06 2.109797026071104076e-16
1.377429516551219883e-06 2.109779658682730923e-16
1.377440765699366623e-06 2.109762291609260935e-16
1.377452015002762432e-06 2.109744924849769667e-16
1.377463264461411122e-06 2.109727558404711700e-16
1.377474514075316716e-06 2.109710192274084815e-16
1.377485763844483025e-06 2.109692826457422845e-16
1.377497013768913862e-06 2.109675460955183082e-16
1.377508263848613249e-06 2.109658095767826517e-16
1.377519514083584999e-06 2.109640730893959332e-16
1.377530764473833135e-06 2.109623366334964498e-16
1.377542015019361469e-06 2.109606002089915596e-16
1.377553265720173811e-06 2.109588638159731897e-16
1.377564516576274186e-06 2.109571274543023033e-16
1.377575767587666405e-06 2.109553911241171482e-16
1.377587018754354280e-06 2.109536548253249100e-16
1.377598270076341834e-06 2.109519185579714413e-16
1.377609521553632879e-06 2.109501823220562984e-16
1.377620773186231438e-06 2.109484461175328891e-16
1.377632024974141324e-06 2.109467099444469921e-16
1.377643276917366346e-06 2.109449738027982868e-16
1.377654529015910530e-06 2.109432376925401565e-16
1.377665781269777687e-06 2.109415016137645774e-16
1.377677033678971839e-06 2.109397655663326115e-16
1.377688286243496799e-06 2.109380295503824080e-16
1.377699538963356379e-06 2.109362935658211772e-16
1.377710791838554601e-06 2.109345576126947715e-16
1.377722044869095278e-06 2.109328216909564509e-16
1.377733298054982432e-06 2.109310858006522160e-16
1.377744551396219876e-06 2.109293499417815737e-16
1.377755804892811421e-06 2.109276141142979318e-16
1.377767058544761091e-06 2.109258783182471184e-16
1.377778312352072696e-06 2.109241425535825165e-16
1.377789566314750262e-06 2.109224068203500034e-16
1.377800820432797598e-06 2.109206711185489629e-16
1.377812074706218517e-06 2.109189354481331726e-16
1.377823329135017043e-06 2.109171998091481645e-16
1.377834583719196987e-06 2.109154642015936182e-16
1.377845838458762371e-06 2.109137286254228184e-16
1.377857093353717009e-06 2.109119930806355924e-16
1.377868348404064711e-06 2.109102575672776202e-16
1.377879603609809502e-06 2.109085220853485075e-16
1.377890858970955192e-06 2.109067866348017114e-16
1.377902114487505805e-06 2.109050512156829858e-16
1.377913370159465153e-06 2.109033158279457634e-16
1.377924625986837047e-06 2.109015804716359212e-16
1.377935881969625511e-06 2.108998451467066454e-16
1.377947138107834356e-06 2.108981098532040350e-16
1.377958394401467607e-06 2.108963745911274737e-16
1.377969650850529073e-06 2.108946393603842210e-16
1.377980907455022780e-06 2.108929041611126234e-16
1.377992164214952538e-06 2.108911689932196446e-16
1.378003421130322160e-06 2.108894338567050136e-16
1.378014678201135668e-06 2.108876987516146813e-16
1.378025935427396874e-06 2.108859636779018585e-16
1.378037192809109590e-06 2.108842286356123732e-16
1.378048450346277839e-06 2.108824936246997317e-16
1.378059708038905645e-06 2.108807586451635150e-16
1.378070965886996820e-06 2.108790236970493785e-16
1.378082223890555174e-06 2.108772887803572235e-16
1.378093482049584732e-06 2.108755538950400882e-16
1.378104740364089305e-06 2.108738190410977999e-16
1.378115998834072704e-06 2.108720842185762360e-16
1.378127257459538954e-06 2.108703494274286563e-16
1.378138516240491865e-06 2.108686146676547651e-16
1.378149775176935462e-06 2.108668799393003162e-16
1.378161034268873555e-06 2.108651452423648414e-16
1.378172293516310169e-06 2.108634105767557480e-16
1.378183552919249114e-06 2.108616759425649384e-16
1.378194812477694415e-06 2.108599413397918701e-16
1.378206072191649883e-06 2.108582067683902470e-16
1.378217332061119329e-06 2.108564722283594527e-16
1.378228592086106777e-06 2.108547377196991422e-16
1.378239852266616039e-06 2.108530032424552418e-16
1.378251112602651138e-06 2.108512687965809377e-16
1.378262373094215885e-06 2.108495343821221810e-16
1.378273633741314093e-06 2.108477999990324288e-16
1.378284894543949785e-06 2.108460656473111882e-16
1.378296155502126983e-06 2.108443313270043610e-16
1.378307416615849289e-06 2.108425970380190835e-16
1.378318677885120937e-06 2.108408627804472826e-16
1.378329939309945527e-06 2.108391285542887611e-16
1.378341200890327082e-06 2.108373943594507047e-16
1.378352462626269627e-06 2.108356601960248675e-16
1.378363724517776972e-06 2.108339260640111512e-16
1.378374986564852929e-06 2.108321919633166426e-16
1.378386248767501522e-06 2.108304578940333427e-16
1.378397511125726773e-06 2.108287238561146347e-16
1.378408773639532284e-06 2.108269898495601980e-16
1.378420036308922289e-06 2.108252558744158608e-16
1.378431299133900387e-06 2.108235219305887344e-16
1.378442562114470603e-06 2.108217880181709185e-16
1.378453825250636960e-06 2.108200541371157717e-16
1.378465088542403269e-06 2.108183202874690725e-16
1.378476351989773342e-06 2.108165864691380558e-16
1.378487615592751203e-06 2.108148526822147965e-16
1.378498879351340663e-06 2.108131189266527518e-16
1.378510143265545745e-06 2.108113852024512807e-16
1.378521407335370262e-06 2.108096515096564577e-16
1.378532671560818236e-06 2.108079178481752711e-16
1.378543935941893479e-06 2.108061842180998697e-16
1.378555200478600015e-06 2.108044506193835629e-16
1.378566465170941655e-06 2.108027170520261287e-16
1.378577730018922211e-06 2.108009835160271235e-16
1.378588995022545707e-06 2.107992500113860788e-16
1.378600260181816165e-06 2.107975165381486499e-16
1.378611525496737186e-06 2.107957830962224663e-16
1.378622790967313004e-06 2.107940496856991589e-16
1.378634056593547220e-06 2.107923163065323823e-16
1.378645322375444070e-06 2.107905829587216187e-16
1.378656588313007151e-06 2.107888496422664984e-16
1.378667854406240489e-06 2.107871163571666022e-16
1.378679120655148107e-06 2.107853831034216344e-16
1.378690387059733816e-06 2.107836498810311512e-16
1.378701653620001427e-06 2.107819166900409313e-16
1.378712920335954965e-06 2.107801835303582587e-16
1.378724187207598453e-06 2.107784504020749126e-16
1.378735454234935702e-06 2.107767173050985961e-16
1.378746721417970524e-06 2.107749842395207926e-16
1.378757988756706942e-06 2.107732512052951072e-16
1.378769256251148768e-06 2.107715182023751695e-16
1.378780523901300026e-06 2.107697852308526601e-16
1.378791791707164526e-06 2.107680522906811101e-16
1.378803059668746293e-06 2.107663193818602483e-16
1.378814327786049139e-06 2.107645865043432854e-16
1.378825596059077085e-06 2.107628536582223702e-16
1.378836864487833945e-06 2.107611208434509107e-16
1.378848133072323530e-06 2.107593880600283645e-16
1.378859401812549863e-06 2.107576553079544850e-16
1.378870670708516968e-06 2.107559225871827542e-16
1.378881939760228656e-06 2.107541898978050250e-16
1.378893208967688739e-06 2.107524572397747546e-16
1.378904478330901240e-06 2.107507246130454249e-16
1.378915747849869971e-06 2.107489920177089629e-16
1.378927017524598956e-06 2.107472594537187764e-16
1.378938287355092217e-06 2.107455269210283226e-16
1.378949557341353355e-06 2.107437944197294546e-16
1.378960827483386605e-06 2.107420619497297276e-16
1.378972097781195779e-06 2.107403295110747725e-16
1.378983368234784687e-06 2.107385971037641453e-16
1.378994638844157355e-06 2.107368647278435755e-16
1.379005909609317592e-06 2.107351323832203965e-16
1.379017180530269211e-06 2.107334000699405595e-16
1.379028451607016447e-06 2.107316677879572505e-16
1.379039722839562901e-06 2.107299355373625196e-16
1.379050994227912594e-06 2.107282033181098489e-16
1.379062265772069551e-06 2.107264711301527693e-16
1.379073537472037584e-06 2.107247389735367884e-16
1.379084809327820715e-06 2.107230068483077094e-16
1.379096081339422757e-06 2.107212747543732601e-16
1.379107353506847521e-06 2.107195426917786030e-16
1.379118625830099030e-06 2.107178106604777375e-16
1.379129898309181309e-06 2.107160786605621715e-16
1.379141170944098167e-06 2.107143466919394110e-16
