# Dy/Dy atomic spectroscopy
# https://arxiv.org/pdf/1503.06886.pdf
# mass [eV] 	d_e
2.7315699279341396e-17	0.005207959406775113
2.7315699279341396e-17	0.004783355573129791
2.7315699279341396e-17	0.004393369600620591
2.7315699279341396e-17	0.003986618876471668
2.7622385078016585e-17	0.0038670528305850913
2.8791957920653083e-17	0.004332865725984555
2.8930056283172167e-17	0.005061480065668624
2.8930056283172167e-17	0.004676355629655914
2.899304704344537e-17	0.005718102386258476
2.926820197755723e-17	0.006616616861383088
3.02609966295325e-17	0.00707454752786893
3.063982173725638e-17	0.005984708368581485
3.063982173725638e-17	0.005496776355662348
3.063982173725638e-17	0.004968757986805665
3.082363361445539e-17	0.0045716632034441965
3.153223191502141e-17	0.004420008589078121
3.237308966137863e-17	0.007310024133047642
3.245063427812642e-17	0.006637501973677999
3.245063427812642e-17	0.006097788196919753
3.245063427812642e-17	0.005600636809410651
3.245063427812642e-17	0.005144018069825772
3.345976601508765e-17	0.0048405334989418715
3.43684657855655e-17	0.006529005751583601
3.43684657855655e-17	0.005996697287656577
3.43684657855655e-17	0.005507787820690097
3.45333114296293e-17	0.007256925756319176
3.553912271848111e-17	0.005136476889555928
3.6399641077270924e-17	0.007363649526588229
3.6399641077270924e-17	0.006763292731459903
3.6399641077270924e-17	0.006211882899404078
3.6399641077270924e-17	0.005705429394829617
3.652426152987994e-17	0.008063340673326798
3.683768249400326e-17	0.008677241755239451
3.7320658236483574e-17	0.00519466318218769
3.8550858767475486e-17	0.006794096440944851
3.8550858767475486e-17	0.006240175188941937
3.857721979506197e-17	0.005696691681069706
3.8653475173476966e-17	0.007556083229422237
4.024730210934477e-17	0.008569588282177684
4.03244084909272e-17	0.005895383635891678
4.082921335831115e-17	0.006889839578790566
4.082921335831115e-17	0.006350576329624701
4.102504747015807e-17	0.007594931186542882
4.1419538107907714e-17	0.009765423802363695
4.221993594632554e-17	0.011076010622057706
4.2567681095666555e-17	0.008581582584235749
4.315363289373728e-17	0.0070224365003385015
4.336654426650076e-17	0.006462872338123062
4.3449626538724967e-17	0.007811907043905202
4.369982959728043e-17	0.009107223304941762
4.380750005347197e-17	0.010008357343330089
4.428925413358226e-17	0.00619967699282416
4.5579215331573546e-17	0.010891733718413043
4.579783245443692e-17	0.007498721057857587
4.579783245443692e-17	0.006887351909230748
4.6017498157141503e-17	0.008339678719180968
4.6017498157141503e-17	0.008994569138072303
4.623821746911919e-17	0.009632232646650075
4.6682837159347886e-17	0.006670763405199759
4.8272945583439953e-17	0.013501495607543424
4.8604052935461014e-17	0.00813807710772567
4.8633594381292726e-17	0.007247689481047082
4.8737130910784594e-17	0.012312775881315269
4.8830502232992227e-17	0.011260863375989888
4.892405243737178e-17	0.008774585881862404
4.897089472744539e-17	0.010362239353100915
4.897089472744539e-17	0.009517408160915883
5.0252731042016703e-17	0.007093371760364226
5.1494147790510544e-17	0.007954348137364892
5.161749387817009e-17	0.008455675437374788
5.186507312934706e-17	0.010708750087748641
5.186507312934706e-17	0.009835667948342463
5.186507312934706e-17	0.009033768011892178
5.2042642157411744e-17	0.011785803332597513
5.4407126704378993e-17	0.008092747194377558
5.466808621008365e-17	0.008499205290836738
5.477282014490149e-17	0.012934269246073944
5.4930297387541476e-17	0.011851602617907374
5.4930297387541476e-17	0.010885343952400504
5.4930297387541476e-17	0.009997864152399684
5.4930297387541476e-17	0.009182740393590908
5.797817800943504e-17	0.009410180611149451
5.817667630697666e-17	0.01219018522991238
5.817667630697666e-17	0.011196321995353784
5.817667630697666e-17	0.010283488221002527
5.821645744332612e-17	0.008642859096102445
5.845571616098558e-17	0.013469485534165875
6.09697039740571e-17	0.014238200303286075
6.157281271262071e-17	0.009787328489952025
6.161491612267145e-17	0.012717429803520596
6.161491612267145e-17	0.011680580429912702
6.161491612267145e-17	0.010728265167376013
6.161491612267145e-17	0.015326782340279737
6.250576869953467e-17	0.0091195718196402
6.512267203881688e-17	0.009716496605461703
6.525635580780964e-17	0.011568635176698726
6.525635580780964e-17	0.010625446787081057
6.556935278793416e-17	0.012845773696080249
6.643785706086505e-17	0.009101681858924253
6.683642554237119e-17	0.014198823500905714
6.715700120275172e-17	0.015837876228601895
6.780277274641842e-17	0.01720255003770622
6.91130044685488e-17	0.012496955675034139
6.91130044685488e-17	0.011269847412325855
6.934962476597853e-17	0.01028127794507208
6.994472581238743e-17	0.009682402169682584
7.0601946243744e-17	0.014290438654261696
7.195732590656073e-17	0.01578215477058034
7.215434518094221e-17	0.017735583797610772
7.311007151398771e-17	0.01119489008018819
7.347050293799473e-17	0.012580941460984055
7.354866739102571e-17	0.010546440800556212
7.454069389483776e-17	0.013989224827250384
7.656506882331023e-17	0.010670404352427566
7.752355577600204e-17	0.011562370224517485
7.77889710472174e-17	0.015038967576319758
7.789539141631743e-17	0.012818612888245005
7.985788024655327e-17	0.01410564795857105
8.171326433697178e-17	0.011163249464311024
8.19089955394156e-17	0.016880427264783854
8.228396705511684e-17	0.012252978067997718
8.234125609408075e-17	0.015356284257699306
8.249900670044728e-17	0.018963928585446353
8.409323081908972e-17	0.013816451735928667
8.571826198186653e-17	0.01901884523393766
8.695761016857356e-17	0.017434473583527926
8.695761016857356e-17	0.01601304462393892
8.720762184662269e-17	0.014756094446954407
8.737469550906926e-17	0.012333822071811005
8.906313822505632e-17	0.013655779693369357
9.20338696661599e-17	0.015168606439054643
9.209680230773331e-17	0.01970973875087069
9.209680230773331e-17	0.018102807901355922
9.209680230773331e-17	0.016626889785584697
9.253853737927703e-17	0.022173092698212233
9.54162492341836e-17	0.024923781861587592
9.550760543633151e-17	0.014097712113089085
9.753972054736893e-17	0.020610849035693185
9.753972054736893e-17	0.01893045085442944
9.753972054736893e-17	0.017387055182994594
9.753972054736893e-17	0.015969492235614835
9.800756214832161e-17	0.02284120693509567
1.0204877944559371e-16	0.01496877312036001
1.0330431509086066e-16	0.02055850330508215
1.0330431509086066e-16	0.01888237286021118
1.0330431509086066e-16	0.017342896977519773
1.0330431509086066e-16	0.01610868456876293
1.0370051814834419e-16	0.0230158828703263
1.0379980611632491e-16	0.031083487024577527
1.0379980611632491e-16	0.02854925687360313
1.0379980611632491e-16	0.026221641973132304
1.0836755105387546e-16	0.014854404701460912
1.0888732749256058e-16	0.01557285069397216
1.0940959699806861e-16	0.021346594394620326
1.0940959699806861e-16	0.019606211049190206
1.0940959699806861e-16	0.018007720791390677
1.0940959699806861e-16	0.016539555107669704
1.099343715281981e-16	0.02362864291849432
1.1259624210140888e-16	0.025907108282147876
1.127040472723008e-16	0.028622896033804173
1.1349777879076986e-16	0.01577445342850769
1.1563831863405926e-16	0.017554586080940234
1.1587570088191563e-16	0.021092124656039945
1.1587570088191563e-16	0.019276619155600406
1.1643148957095411e-16	0.02355008076647381
1.192506766147853e-16	0.026773435609431462
1.1965895188492051e-16	0.029476171699953466
1.1982265310958318e-16	0.031401511522210525
1.2051264740137693e-16	0.03440707514498796
1.2239814643103366e-16	0.018186595739424716
1.2260656176787605e-16	0.020219990621506895
1.2272395131034315e-16	0.021874818002349188
1.233125870941466e-16	0.024184752336050868
1.2402267804100177e-16	0.017178028810103184
1.2509548874987147e-16	0.03529208054068528
1.2509548874987147e-16	0.03241472464666659
1.2509548874987147e-16	0.02977195897272007
1.2690416829566332e-16	0.026831510439239873
1.297697871065812e-16	0.01931989565102728
1.2997693313261355e-16	0.02093560823274024
1.3060035727349166e-16	0.023027738747292657
1.3060035727349166e-16	0.018471519838173557
1.3504885999797643e-16	0.03033266826630173
1.3504885999797643e-16	0.027859652210568162
1.3504885999797643e-16	0.025588260633044764
1.3569661123730578e-16	0.03360937976531635
1.373765594706679e-16	0.019711560640697567
1.3765856596189958e-16	0.021477822018264085
1.3831883445070768e-16	0.023904837772653963
1.3964888739592214e-16	0.03895988856714185
1.4303024355208558e-16	0.029271342766842772
1.4303024355208558e-16	0.02688485635556641
1.43167187730337e-16	0.03448606685745627
1.43167187730337e-16	0.031674425089285876
1.4454386170575706e-16	0.020643811388338842
1.4579418305979301e-16	0.022385608052085657
1.4649347339638236e-16	0.024705668730242925
1.5148332663360037e-16	0.027587666914799993
1.5206431066236256e-16	0.03087066069947293
1.5250151050497867e-16	0.021354561711115983
1.534286202478461e-16	0.03959779276607175
1.536735318692073e-16	0.01981798750122696
1.5441061488287956e-16	0.035603575078733234
1.5474682031333233e-16	0.024177872132807025
1.5515123325727747e-16	0.03301079852597786
1.6043598667036986e-16	0.027130310535272793
1.6069208385456307e-16	0.030268381754836822
1.6120550526682686e-16	0.037675417954217125
1.6208947563534382e-16	0.022201374723652946
1.6353627756692267e-16	0.03419587325784181
1.646354744482179e-16	0.024740395688220868
1.6991774864538582e-16	0.027839537635737717
1.7056943421606896e-16	0.031123080835542084
1.7105983810814374e-16	0.023407048842422576
1.7403201289866683e-16	0.02546989869348684
1.7486674376599723e-16	0.03410799894216143
1.7570547835430555e-16	0.03791070577014625
1.8035171750912527e-16	0.02958484601630158
1.8321815247026392e-16	0.02598998090609006
1.85201363050273e-16	0.03828691370506459
1.85201363050273e-16	0.03516538969386178
1.85201363050273e-16	0.032298362877903664
1.858354318763394e-16	0.04195322900349857
1.9105204748895806e-16	0.0287735695765617
1.952104464637971e-16	0.027371003285722444
1.9614675802265702e-16	0.035242197976517085
1.9614675802265702e-16	0.032368908997449826
1.9633455855999104e-16	0.03858859202411233
1.9681830029722654e-16	0.042977367521528975
2.0185969475891062e-16	0.026352962905732004
2.0263388728103156e-16	0.029246204058857077
2.067473779641421e-16	0.04569280488099771
2.077390255079005e-16	0.037645384067200735
2.077390255079005e-16	0.03457616383226767
2.0793792505132873e-16	0.032088901052421154
2.084502559106507e-16	0.041515621289810976
2.1276906653346933e-16	0.051368481531012485
2.139942892903392e-16	0.0307938333163971
2.2001639565201176e-16	0.041466567761977026
2.2001639565201176e-16	0.038085807225144895
2.2001639565201176e-16	0.034980679382897194
2.2001639565201176e-16	0.03266443164785501
2.210716869958891e-16	0.04589953341457721
2.275105829262439e-16	0.05181261701943354
2.31907034144916e-16	0.03122552795952319
2.324625307710341e-16	0.05930037159084286
2.3264799184568456e-16	0.044609455692956906
2.3301935800147193e-16	0.040015672464720264
2.3301935800147193e-16	0.0367532031159169
2.3381713998506784e-16	0.03358590804713463
2.403283810481247e-16	0.0511111619633457
2.4327345223041297e-16	0.03423397089015651
2.456127328707998e-16	0.0359231157899809
2.467907950337422e-16	0.03870687586006839
2.473281441372276e-16	0.043503483692072444
2.511589058371249e-16	0.06010859738448089
2.539787812810339e-16	0.047534432399215315
2.551969705374305e-16	0.05278207429358954
2.61376123579407e-16	0.041502897478420855
2.6313294368169767e-16	0.037742031198149804
2.670071018942488e-16	0.059561657740280646
2.6706518171107983e-16	0.048091635552609965
2.7056665074210654e-16	0.051866005571598574
2.7550202081969627e-16	0.0721928079828709
2.768234446023644e-16	0.04359561165783295
2.7777119743558325e-16	0.0399531012699885
2.781512064903158e-16	0.06544901335521379
2.794853368837731e-16	0.050889800643398694
2.819029178223321e-16	0.03827251380622587
2.831388928797697e-16	0.05995765695987415
2.855685563711078e-16	0.05457524676469187
2.862525906875936e-16	0.04113966615150671
2.9382206437434666e-16	0.044271421078912576
2.982370103025166e-16	0.06633517085181444
2.9884923099835367e-16	0.060455397597785926
3.011048121857531e-16	0.05629880044314845
3.1051084977072023e-16	0.04650505023748558
3.134966750337679e-16	0.060410612743859594
3.1802933268172864e-16	0.06444356667586428
3.290051163929351e-16	0.048277342741892146
3.3043939250946856e-16	0.07181144570824294
3.336168476186548e-16	0.06556631111084105
3.389806487202148e-16	0.08131922756926384
3.4006371341899324e-16	0.09223745159697178
3.482977677841889e-16	0.07205443912840694
3.4848299359801574e-16	0.05153986201810521
3.601614686290121e-16	0.05609645890071692
3.6712128696935753e-16	0.0799769282503139
3.682942627943428e-16	0.0510864644353487
3.742155979624413e-16	0.10075125827897025
3.742155979624413e-16	0.09253702940956149
3.768291988344917e-16	0.06011366803239575
3.8840492427024476e-16	0.05393001624278455
3.9068307961871543e-16	0.08468039206906652
3.9068307961871543e-16	0.09757556356793642
3.944398288911907e-16	0.06654582851510121
3.978517796660265e-16	0.08923486372763928
4.082302207935506e-16	0.05967411792533944
4.146733638640582e-16	0.07244150137533024
4.2553292383394984e-16	0.09627383132310405
4.265036273964427e-16	0.05801066351343826
4.308546425251487e-16	0.06437688031800695
4.3864595589680964e-16	0.07863473883054499
4.403282948071064e-16	0.07090416204740353
4.509900825101313e-16	0.10081115835861802
4.570730494852867e-16	0.08621266782021107
4.570730494852867e-16	0.06708308952205842
4.619100269529455e-16	0.12766532184173676
4.650782986224671e-16	0.07556109425579186
4.663516837541513e-16	0.1164252125353462
4.685885029403304e-16	0.10592578693599006
4.799345626810896e-16	0.09829302918949208
4.831604070158976e-16	0.06692892948557357
4.83286527159268e-16	0.08473288172164527
4.892088956191126e-16	0.14707969971109272
4.892088956191126e-16	0.1350883227684288
4.939130542033501e-16	0.07527957024532915
4.939130542033501e-16	0.12407086641051712
4.962820693359914e-16	0.11314892829564388
5.046634626143247e-16	0.06804363417657147
5.0587230413067e-16	0.10391766520401861
5.0587230413067e-16	0.09544527984485164
5.126955240616857e-16	0.0854517095585003
5.189481814547599e-16	0.07553505671646497
5.256123246706672e-16	0.11048729099571557
5.281333828618826e-16	0.1232657455641614
5.369358976187354e-16	0.0979186615899293
5.42476420514085e-16	0.0847730762444023
5.540186901215357e-16	0.14806783933597004
5.540186901215357e-16	0.13503548347964545
5.566759972113047e-16	0.11230929426892411
5.578187412524377e-16	0.12277406303385702
5.67433294014232e-16	0.09429046310338035
5.701549431969053e-16	0.10498877661698228
5.712472545397081e-16	0.07969104948401567
5.756374667045593e-16	0.08624179587892716
5.793217395808672e-16	0.07676796870406785
5.9183673100153935e-16	0.12364929195223907
5.952448008069331e-16	0.08426919376078393
6.009685845821546e-16	0.09836867307940872
6.038510831494652e-16	0.10965915740743895
6.089287635592892e-16	0.09109505719762664
6.181435615791212e-16	0.14331431489722601
6.265572356857534e-16	0.12728498586798553
6.370952125785991e-16	0.09839709618534893
6.377923873720476e-16	0.10489865563573587
6.395386639572732e-16	0.11734460512865008
6.569072443857087e-16	0.14736059025487983
6.708842583812699e-16	0.13211519764854263
6.708842583812699e-16	0.16811316818164498
6.727211405626878e-16	0.10965892168704747
6.764100068551142e-16	0.11975413882050766
6.963225236721144e-16	0.14784496158715513
7.139415158837942e-16	0.12103387305470134
7.139415158837942e-16	0.11463298929423346
7.165082524004615e-16	0.13373628900428305
7.183472833909191e-16	0.1604287166801061
7.347356536750422e-16	0.20398917519284085
7.347356536750422e-16	0.18735798069920678
7.354391256668796e-16	0.17314242166370275
7.382597554723813e-16	0.12929697095282974
7.382597554723813e-16	0.11584591907152234
7.396741245214607e-16	0.15047107358014325
7.725933240116199e-16	0.1659673316669362
7.744439491400567e-16	0.20579457650017693
7.744439491400567e-16	0.17368778206368318
7.781585086546953e-16	0.18732415358181267
8.202135631844729e-16	0.1775558438052384
8.202135631844729e-16	1e0
