# H/Quartz/Sapphire
# Comparisons of a bulk acoustic wave quartz oscillator with a H-maser and a cryogenic sapphire oscillator
# https://arxiv.org/pdf/2010.08107.pdf
# mass [eV] 	d_e
9.552315094797571e-16	18.838697624210756
9.555748146025531e-16	14.014109990888457
9.559182431073798e-16	10.425098526148652
9.504693391637721e-16	7.902283653969855
1.0616605559335552e-15	17.4434227051922
1.058113659194959e-15	11.505582724899497
1.0520552203545623e-15	8.907556611831739
1.1707740772547111e-15	17.55323438986187
1.171316431151384e-15	11.988195242280916
1.1716701484459629e-15	9.349543787175698
1.2630982510423107e-15	23.712859508563817
1.3073037841758461e-15	15.679866797774677
1.2859823599646756e-15	10.350403013025431
1.4433777804940121e-15	19.26363599255385
1.4413771210536463e-15	13.533094422295289
1.3995578698537162e-15	11.318022269761968
1.4951599555228081e-15	46.52056830803984
1.4957301525280088e-15	33.986604303888186
1.5114704242951816e-15	26.56052451210156
1.6017668403194427e-15	19.111584335116035
1.5788203358836923e-15	13.743237682332554
1.6845203852337489e-15	28.179528218152527
1.7333072630640857e-15	51.15065188904627
1.7421468536149895e-15	34.89222750476514
1.7583566666594386e-15	18.2482345620161
1.865130473793725e-15	24.707517762332422
1.8319564001157544e-15	56.19955495230967
1.9121620838404095e-15	37.88079383134856
1.9633953391856427e-15	16.382389080889944
2.0608509469204205e-15	29.31332602988848
2.065311263640031e-15	19.954191628753616
2.1587566943562625e-15	17.125767322867066
2.280954059382628e-15	35.00711413785666
2.266637691890126e-15	23.518785469851792
2.405713481184321e-15	19.468254987087047
2.5043881241728123e-15	43.00156118686674
2.508433805657995e-15	30.845593540291027
2.5706284890711857e-15	66.37520689398168
2.6402815939827943e-15	22.525655778452084
2.775774424569449e-15	43.56048542311127
2.7814211207476677e-15	32.99584386077554
2.942651195575383e-15	23.364670488919806
3.074091703171642e-15	31.615513810244497
3.2591198725394174e-15	64.80316162460669
3.2353889049578205e-15	24.809249976684388
3.409271204587754e-15	29.025669992308142
3.781015770212902e-15	38.826315951861254
3.7362849592431905e-15	27.358052744625205
3.898487143991101e-15	99.5721520045671
3.994444688522253e-15	61.34831103736572
4.183315468421416e-15	42.744862486079754
4.336731533160175e-15	121.5809428939929
4.23704594041957e-15	82.35559796247986
4.202235702340058e-15	68.45257327438212
4.2777769845569335e-15	33.48756021224981
4.7681512864365155e-15	129.151047668718
5.3311719050364476e-15	42026.37708163516
5.8423166122252264e-15	153.79420892052704
6.470287421226395e-15	188.81159104241223
7.0616392224358505e-15	281.57150632209465
7.81392641622676e-15	411.23388423459323
7.463361230964041e-15	315.6681555175965
8.38288625993044e-15	589.0073667613765
9.215071300582613e-15	731.4166920304147
9.477877561239138e-15	1763.3938040642897
9.611346575620976e-15	911.2480735675784
1.0548207467520541e-14	1078.454666598609
1.1699987109095233e-14	5199.339025006388
1.1673507568874116e-14	1408.625727094632
1.1513125756834234e-14	1109.9247241362832
1.2922241866682937e-14	1482.8666608097678
1.4302021216043795e-14	1806.1715762937283
1.582940374677326e-14	2168.55324591948
1.5954278823273047e-14	3602.1198782821284
1.6102705389656185e-14	1885.8035585019995
1.7588399879543974e-14	2498.359173113223
1.926015579825417e-14	17037.414462723973
1.9388422726450295e-14	3478.481934629684
1.9176041382056787e-14	2752.150507462425
2.145820365710468e-14	4307.097765963664
2.133518836072579e-14	3354.1618442868576
2.365546190150017e-14	4189.278452274405
2.6289994499415797e-14	5511.322918463923
2.6718875475487737e-14	10359.956828752878
2.892425183710119e-14	6212.4346647112125
2.9298211074525677e-14	24796.463113991427
2.958266199117198e-14	9325.545907434225
2.984126657655746e-14	7719.450728118711
3.2753624150322844e-14	8346.266671562487
3.625036729812701e-14	10292.069626364553
4.012111994649218e-14	12510.289465567155
4.44061822568335e-14	14928.001396448046
4.9345340090612406e-14	21853.237506138812
4.8387895278510936e-14	15965.82247382531
5.460040936432481e-14	23869.44838680629
5.2147259280057005e-14	19378.43099780476
6.044846821040615e-14	31212.085774745672
5.771531103320521e-14	23603.451467639636
6.172027115231621e-14	42130.11690051071
6.255476316512202e-14	763270.3966128562
6.255476316512202e-14	1e20
